"outcome","topic_words","Estimate","Std..Error","t.value","Pr...t.."
"numscores","telling, voices, control, basically, background",0.019458054406827,0.295670622807845,0.0658099009703533,0.947590899888007
"numscores","hearing, hear, time, true, voice",0.466881334537487,0.32688450498909,1.42827612631278,0.154677051574692
"numscores","day, night, time, started, phone",0.958438066622755,0.26595787308349,3.60372135447887,0.000390548559304126
"numscores","voices, hear, head, people, real",0.961238112676851,0.298586447866788,3.21929585064657,0.00148592414408069
"numscores","sounds, shit, bye, tv, talking",1.08814834049633,0.290112668457282,3.75077843474649,0.000227216171214985
"numscores","voices, heard, hearing, pretty, home",1.5486654181729,0.292199599471395,5.3000258076141,2.88520826406934e-07
"numscores","feel, guess, share, talking, weird",1.86425396478603,0.328257372264321,5.67924477042631,4.40203153977298e-08
"numscores","people, god, person, kill, nice",3.07173820941739,0.312777616150276,9.82083771602619,5.13742826175341e-19
